id,rated,turns,victory_status,winner
ikYC1Cge,TRUE,38,resign,white
gDTGX1e3,TRUE,34,resign,black
S0JaS1jI,TRUE,41,outoftime,white
wGdnRsMi,FALSE,26,resign,black
2guqueuz,TRUE,57,mate,white
3OsAGS9G,TRUE,52,outoftime,black
4UFFLmI2,TRUE,31,mate,white
Pk2nmQn3,TRUE,12,resign,black
4dp5wc6k,TRUE,35,mate,white
Bx5pQZS2,TRUE,73,outoftime,white
4j23HSvb,TRUE,86,mate,black
xIgF0GHg,TRUE,11,resign,white
HDwrruYt,TRUE,2,resign,black
vsF01Ilj,FALSE,10,outoftime,black
Ej83SRXe,FALSE,81,resign,white
KthS3NHV,FALSE,15,resign,black
OFZmzWlK,TRUE,12,resign,black
wzK25t8a,TRUE,55,resign,white
PxGfMtaL,TRUE,81,mate,white
Mc4QPdAb,TRUE,50,mate,black
R6EEI3vY,TRUE,46,outoftime,black
70uokwwk,TRUE,21,resign,white
pO09f3QT,TRUE,27,resign,white
7DOaoGeV,TRUE,2,resign,white
7zT7fKqD,TRUE,54,mate,black
N2tZep3s,TRUE,35,mate,white
D4j02rF3,TRUE,23,resign,white
zTjFt9eg,TRUE,20,resign,black
Z8KhVENm,TRUE,10,resign,black
3Twh2m6V,TRUE,12,draw,draw
pr10qXl4,TRUE,4,resign,black
kLRjKHJX,TRUE,44,mate,black
3j0kRr01,TRUE,22,outoftime,black
BqMaxwMW,TRUE,86,mate,black
sZIfqpML,TRUE,50,mate,black
LdYg0yf4,TRUE,108,mate,black
KbK72fSq,TRUE,41,outoftime,white
1Zod3Qv9,TRUE,16,resign,white
8FwaEnWw,TRUE,21,resign,white
M4Vt1w6F,TRUE,30,outoftime,black
6iuCD2Ei,TRUE,109,resign,white
GNpQjE1K,TRUE,54,resign,black
EqKRhO8u,TRUE,96,resign,black
vQq60Hur,TRUE,255,draw,draw
aC8flIBR,FALSE,68,draw,draw
u8RQmlwz,TRUE,39,draw,draw
Vg2JcMOE,TRUE,104,mate,black
jRv30KI1,TRUE,54,outoftime,black
vwkSIpZ0,TRUE,75,mate,white
BQTkPWBJ,TRUE,67,outoftime,white
PsbhpAh5,FALSE,68,outoftime,black
O4Gkxrm5,TRUE,88,mate,black
fFpgwcvI,TRUE,54,mate,black
pBuPv1LC,TRUE,56,resign,black
oUloSjk9,FALSE,39,mate,white
1tMjtQVi,TRUE,121,mate,white
825PEe6m,TRUE,44,mate,black
jyj9GNQc,TRUE,27,outoftime,white
0IqJXRdN,TRUE,35,mate,white
dVv7I3rg,TRUE,45,mate,white
Wr703cq9,TRUE,20,resign,black
kwM24ID4,TRUE,78,mate,black
XVUC5dgy,TRUE,56,mate,black
76zYX31c,TRUE,141,mate,white
oJxtaZV1,TRUE,61,outoftime,white
BWPCyxLM,TRUE,64,mate,black
bqAChXeW,TRUE,19,mate,white
L2JqD5Mo,TRUE,26,mate,black
VIOfFX1W,TRUE,51,mate,white
3mXiVTP1,TRUE,115,outoftime,white
Xuhpjead,TRUE,100,mate,black
QPafD7XB,TRUE,75,mate,white
vPCaf9T4,TRUE,64,mate,black
51oRNCU0,TRUE,14,draw,draw
ylCsKCVo,FALSE,36,mate,black
3yey4Fqp,TRUE,85,draw,draw
uBiBXa79,TRUE,64,mate,black
W0Db2z2k,TRUE,77,outoftime,white
vwkSIpZ0,TRUE,75,mate,white
ft5Pp17d,TRUE,74,mate,black
c05Ztnte,FALSE,70,outoftime,black
4IuaZ0ta,TRUE,38,draw,draw
3c1ok8Yr,TRUE,40,mate,black
nJLGbyL8,TRUE,31,outoftime,white
tUP12rDG,TRUE,56,mate,black
AmuzHx3I,TRUE,47,mate,white
bEf35R0X,TRUE,33,resign,white
Qya11t2E,TRUE,32,resign,black
Zm945lDd,TRUE,23,mate,white
AzJTzHod,TRUE,77,resign,white
e9qGUJ91,TRUE,17,resign,white
3vtY3ASM,TRUE,128,mate,black
ALlD4o2m,TRUE,32,resign,black
yPfKCLif,TRUE,48,resign,black
eku5TSQx,TRUE,26,resign,white
G3BaMN6r,TRUE,46,resign,black
E2JLJVld,FALSE,12,resign,white
klqUWVgc,TRUE,32,resign,black
uJtX85el,TRUE,124,resign,black
nupRA4Bz,TRUE,17,resign,white
ny8Pz7Fs,FALSE,94,resign,black
atvrScaB,FALSE,23,resign,white
xCrd3EaK,FALSE,51,mate,white
77yTce6t,FALSE,38,outoftime,black
AGMT1ZTP,FALSE,85,mate,white
H6EQo623,FALSE,114,mate,black
qlNIjhKy,FALSE,70,outoftime,black
Cck7F1i6,FALSE,85,mate,white
AubEAn9O,FALSE,62,mate,black
dQsjcqkA,FALSE,53,mate,white
RUcEMTch,FALSE,60,mate,black
IrmDXyiQ,FALSE,41,mate,white
Z6vd44mE,FALSE,20,resign,black
vBnES6Ky,FALSE,14,resign,black
VGZ2lppO,FALSE,51,mate,white
r5DFOhSL,FALSE,39,mate,white
kVFEIFAQ,TRUE,70,outoftime,black
DvBbvHEo,TRUE,9,resign,white
UWHmD4TN,TRUE,15,resign,white
8k3DOYsm,TRUE,80,outoftime,black
kdfXa3Fs,TRUE,39,mate,white
y5ELbImG,TRUE,66,mate,black
8AkTLLt9,FALSE,81,resign,white
tyI0uTbu,FALSE,69,mate,white
B4m1tH7P,FALSE,28,mate,black
t6mdHSNd,TRUE,46,outoftime,black
KkX5kWcU,TRUE,113,outoftime,draw
TY9To34i,TRUE,46,mate,black
VN86u6YU,TRUE,114,mate,black
cWrsTEgo,TRUE,59,resign,white
xzVxQtHS,TRUE,93,mate,white
w6yQObUB,TRUE,68,mate,black
JNNBtQ1z,TRUE,84,resign,black
MLozf6wy,TRUE,71,resign,black
jtwirDl4,TRUE,61,resign,white
XU2aSJpr,TRUE,93,mate,white
hm1hlEEp,TRUE,49,resign,white
X9qXwv0J,TRUE,40,resign,black
jwiDvtUw,TRUE,168,resign,black
tyzK86lD,TRUE,61,resign,white
uYz3bt4v,TRUE,28,resign,black
w1IP0yqo,TRUE,53,mate,white
VxTT5AS7,TRUE,61,resign,white
PMp6DMRt,TRUE,83,resign,white
o6Cd4N2t,TRUE,71,resign,white
NoOhvluH,TRUE,77,resign,white
yGcb5udF,TRUE,97,draw,draw
Akng6RgR,TRUE,156,outoftime,black
zYwcb45W,TRUE,69,mate,white
xDSz0IvJ,TRUE,77,resign,white
pnqCxr2D,TRUE,65,resign,white
T0RlNA2f,TRUE,76,mate,black
T4DVGxZD,TRUE,29,resign,white
f7UPTGwk,TRUE,66,mate,black
XmHXgF4P,TRUE,91,mate,white
cUO9QQU9,TRUE,73,mate,white
JmiWDBPx,TRUE,62,mate,black
AHYfrQuM,TRUE,105,resign,black
rY9AlCGo,TRUE,75,resign,white
y7Cqxzkx,TRUE,98,resign,black
2NtgZvBF,TRUE,72,resign,black
l81vn5EI,TRUE,62,resign,black
3VhOTS13,TRUE,54,resign,black
nj9nicKt,TRUE,66,resign,white
o682tfoY,TRUE,37,resign,white
4PdXXPTD,FALSE,29,resign,black
MWP0253V,TRUE,55,resign,white
5RAQfgCV,TRUE,48,draw,draw
6flKrsMp,TRUE,73,resign,white
bukaG0y8,TRUE,39,mate,white
ktcyQlzk,FALSE,49,mate,white
ng796Ixr,TRUE,48,mate,black
P0qkOgis,TRUE,79,mate,white
s2mBmi3p,TRUE,9,resign,white
jhdtWIo3,TRUE,51,resign,white
SCaRj18P,TRUE,33,outoftime,white
xWmJyQNx,TRUE,94,resign,black
yu53Bu4z,TRUE,47,resign,white
342REOyC,TRUE,27,resign,white
d8ioettO,TRUE,11,resign,black
19MpTkmf,FALSE,70,resign,black
qO0X8v2F,TRUE,60,resign,black
st5BpERu,FALSE,27,resign,white
E7Hw4X7S,FALSE,50,draw,draw
wK4GQAj3,TRUE,73,resign,white
8RkCBYpm,FALSE,21,resign,white
2kO3kKu6,TRUE,39,resign,white
IFp8nfQZ,TRUE,45,mate,white
V424nN5B,TRUE,110,resign,black
UPcUB2Tt,TRUE,45,resign,white
njN5niah,TRUE,40,resign,black
fSGIGtCs,TRUE,77,resign,white
VKtNL8My,TRUE,47,resign,white
fzH5Q1tG,TRUE,45,resign,white
iJoTkwH9,TRUE,40,resign,black
BNF3lL3A,TRUE,41,resign,white
64RbTU8h,TRUE,48,resign,black
BajyEizY,TRUE,62,outoftime,black
Sr1rM0fj,TRUE,46,outoftime,black
QAMJ6qWi,FALSE,31,mate,white
NvV5jsrT,FALSE,38,mate,black
j73xhBdO,TRUE,34,mate,black
UIzzkIrU,TRUE,22,mate,black
nC2ovlsG,TRUE,92,resign,black
pHBZQFCA,TRUE,65,resign,white
T5zJ8LrR,TRUE,53,outoftime,white
vR37nbhu,TRUE,22,resign,black
e9lW5664,TRUE,68,mate,black
tyVpE6fx,TRUE,57,outoftime,white
mB1jGzRN,TRUE,52,resign,white
fLAZN1YG,TRUE,49,resign,white
D5oxHuMS,TRUE,51,resign,white
RAnGhDmB,TRUE,20,resign,black
hvC0cVuJ,TRUE,137,outoftime,white
WdLfHotx,TRUE,46,resign,black
YBcsgyAd,TRUE,39,resign,white
cWPwErEE,TRUE,76,outoftime,black
ekGX7kSu,TRUE,126,resign,black
jDWjJBB4,TRUE,66,mate,black
SvOv9vvN,TRUE,106,draw,draw
ayguuKL4,TRUE,112,resign,black
eqtL1GCI,TRUE,46,resign,black
o0HszYqU,TRUE,134,mate,black
uWrTW7LU,TRUE,80,outoftime,black
dxRVSU8g,TRUE,47,draw,draw
SkMyE8gP,TRUE,88,resign,black
uocWBrs9,TRUE,45,resign,black
PxpPRBS0,TRUE,76,outoftime,black
asBHxWEO,TRUE,43,mate,white
LLv8soTI,TRUE,43,resign,white
ngEHQntO,TRUE,64,resign,black
RDqMrFR8,TRUE,39,resign,white
CDVEwFYa,TRUE,50,resign,black
fVrvDDyE,TRUE,150,resign,black
JoykGWni,TRUE,96,outoftime,black
EHkaMaHb,TRUE,136,draw,draw
zM6tvGnk,TRUE,71,resign,white
7gGS7pPm,TRUE,86,outoftime,black
3mKOHzw7,TRUE,55,resign,black
B3tErunx,TRUE,28,resign,black
f2ZTk7HE,TRUE,83,resign,white
QsZhZp1R,TRUE,117,resign,white
Tqf77qEs,TRUE,95,outoftime,white
sworq8o3,TRUE,98,resign,black
xm2JsGQV,TRUE,120,resign,black
JaqSGaaU,TRUE,107,outoftime,white
bqnOjpTT,TRUE,154,mate,black
nDdY19oK,TRUE,48,mate,black
dD8NMFWq,FALSE,38,resign,black
f7gmW1Ld,FALSE,16,resign,white
kHO8nEwI,TRUE,44,resign,black
69jOMJ0Q,TRUE,36,mate,black
UU9iZWI5,TRUE,59,resign,white
2DohR7nT,TRUE,20,resign,black
s92mywrk,TRUE,3,resign,white
5Etx9UBo,FALSE,54,draw,draw
ukrD5DWR,TRUE,42,mate,black
V7sUBmKR,TRUE,21,resign,white
lYTKo3cq,TRUE,46,resign,white
lQGYh4Um,TRUE,23,resign,white
GXYrEnF8,TRUE,55,mate,white
qZFiw8wb,TRUE,63,mate,white
bmERzpsG,FALSE,90,mate,black
IIpn9RYk,TRUE,24,mate,black
iY3HQL7E,TRUE,91,resign,white
QhMsuvnB,TRUE,33,mate,white
RSWn3dym,TRUE,77,resign,white
fUSlykPb,TRUE,91,outoftime,white
pqkIYYtP,TRUE,125,mate,white
Iuo32IUI,TRUE,41,mate,white
xs1VBiLR,TRUE,118,mate,black
IJeOuv9I,TRUE,49,mate,white
oztjGqcs,TRUE,64,resign,black
6Is0IXFg,TRUE,42,mate,black
gzKxnMzD,FALSE,35,mate,white
1nwBCZ0R,TRUE,67,resign,white
nLJUV1jL,TRUE,63,resign,white
bhdGL9GP,FALSE,71,resign,white
KRIxBpUF,FALSE,26,outoftime,black
BtGygBSf,FALSE,19,outoftime,white
rAO6oybn,FALSE,1,outoftime,white
PCilG7NF,FALSE,42,outoftime,black
9bIIqx54,FALSE,32,outoftime,black
Q30VWhyC,FALSE,24,outoftime,black
SOwFl165,FALSE,53,resign,white
fd0IBVF5,FALSE,89,resign,white
wz1du4gO,FALSE,43,resign,white
Xmxo6JB6,FALSE,85,resign,white
wIK2NOYo,FALSE,76,draw,draw
8s3NuPoB,FALSE,51,resign,white
YDEPnr1B,FALSE,139,draw,draw
O2sgklXt,FALSE,78,resign,white
QT2EIF2I,FALSE,75,resign,white
KtIuuYtF,FALSE,89,resign,white
mQvEv74V,FALSE,94,draw,draw
KnxBfAbJ,FALSE,72,draw,draw
P56vlslk,FALSE,72,resign,black
Z2MOp4iS,FALSE,34,resign,black
Tb86T3dt,FALSE,134,draw,draw
JOhiCu2b,FALSE,64,resign,black
Vbpo8Q4f,FALSE,28,resign,white
4gJZ3HlD,FALSE,80,resign,white
EBelAf6b,FALSE,53,resign,white
747oYwWN,FALSE,45,mate,white
eykNBbyC,FALSE,70,resign,white
Wrdb9ap2,FALSE,47,outoftime,white
eyoEHEvr,FALSE,59,resign,white
RXa6rVdm,FALSE,67,resign,white
ThP7773E,FALSE,124,resign,white
CYeIrdEp,TRUE,73,mate,white
tKU5HLNT,TRUE,110,resign,black
z0r5z8nU,TRUE,156,draw,draw
qsuJFyCt,TRUE,62,resign,black
aEEvKCsX,TRUE,21,resign,white
ud0mZPtX,TRUE,64,mate,black
zEEwy0uG,TRUE,35,resign,white
DRTzilcV,TRUE,75,resign,white
o4Am07tc,TRUE,23,resign,white
IdP6M5Di,TRUE,55,resign,white
1YJSkH4F,TRUE,9,resign,white
vd26sJzt,TRUE,38,resign,white
4akZIXfa,TRUE,100,resign,black
VwU8FwEG,TRUE,60,mate,black
nx8wg3OJ,TRUE,57,mate,white
ZDh6xUyE,TRUE,137,mate,white
5HirxflU,TRUE,132,resign,black
2WSTNFtQ,TRUE,58,resign,black
DZKT0Fof,TRUE,102,resign,white
UCCXqbZz,TRUE,22,resign,black
MgoXD3YY,TRUE,67,mate,white
ULNqaP25,TRUE,60,mate,black
aTvjb9d5,TRUE,55,mate,white
P3SwoQ4j,TRUE,112,mate,black
xvJyxZKq,TRUE,53,mate,white
nw5bRQlq,TRUE,58,resign,white
WXzfpoWV,TRUE,11,resign,white
17oL15lL,TRUE,101,mate,white
jJvgwcHD,TRUE,39,mate,white
UooQu6Ls,TRUE,28,mate,black
SxcOGVai,TRUE,89,resign,white
5jBburnL,TRUE,101,resign,black
RBoa0nAn,TRUE,45,mate,white
EoX1dlS7,TRUE,76,resign,black
YQvNKW6O,TRUE,136,resign,black
5DOob7C4,TRUE,81,mate,white
J1WcRfNR,TRUE,63,resign,white
GAE1WjW7,TRUE,37,mate,white
Jeaxy25z,TRUE,61,mate,white
gad0IRZf,TRUE,137,draw,draw
FOaG5iUR,TRUE,86,resign,black
IBHNgvJE,TRUE,17,resign,black
KX7L0DbZ,TRUE,45,resign,white
SGZoequp,TRUE,96,outoftime,black
nxDsrrWl,TRUE,37,resign,white
SJlZHgIa,TRUE,57,mate,white
JdHchFFP,TRUE,46,resign,black
RqPrUk9B,TRUE,128,mate,black
xXtwQKG2,FALSE,14,resign,black
D2NhMhgw,FALSE,23,mate,white
MdkQt2T6,FALSE,46,resign,black
D6FrXtnK,FALSE,77,resign,black
isHrh3sR,TRUE,73,resign,white
cd1DWtOo,TRUE,71,mate,white
6ggj0AN0,TRUE,51,resign,white
XFxpFHiZ,TRUE,29,resign,white
VEWuoSbz,FALSE,70,mate,black
rvrw7nif,TRUE,107,mate,white
eBKMJuCi,TRUE,59,mate,white
hj8UMjNP,TRUE,89,resign,white
vrhok4lN,TRUE,50,mate,black
RnY0tWdO,FALSE,88,outoftime,black
oLagfuI6,FALSE,43,resign,white
6Qy2vYGH,TRUE,23,mate,white
T7DEEkEB,FALSE,63,resign,white
sBrF3ZKa,TRUE,96,resign,black
jYFf0JGh,TRUE,58,mate,black
s0nlGCqt,TRUE,85,resign,white
aUEWgviJ,TRUE,61,mate,white
ReYRbiID,TRUE,65,mate,white
hfaJn9bJ,TRUE,58,mate,black
RSSLZ1mn,TRUE,83,mate,white
0lC4eBOL,TRUE,45,resign,white
zsDZVq9c,TRUE,10,resign,white
31Os60Zu,FALSE,60,mate,black
RnMLFkSC,TRUE,10,resign,black
cp1sG0Zp,TRUE,56,mate,black
43TQwJxd,TRUE,77,mate,white
aPRqNJSF,TRUE,81,mate,white
Op1suFRj,TRUE,36,mate,black
Au0UVTIf,FALSE,18,draw,draw
y9G0CW4z,FALSE,39,mate,white
rK1HdSM2,FALSE,29,draw,draw
SDU7b0NR,TRUE,11,mate,white
BHuwJKgG,TRUE,50,mate,black
PqxiSnXO,TRUE,50,mate,black
dnEjjPvx,FALSE,23,resign,white
bbAEFqGg,FALSE,6,draw,draw
0XCi6r0P,TRUE,59,resign,white
GAzFzP39,TRUE,10,outoftime,black
twh9DMeG,TRUE,41,resign,white
Bxx8wqMV,TRUE,9,resign,black
kkd8lWaZ,TRUE,4,outoftime,black
fK1JECF5,TRUE,20,mate,black
h6OzpNK4,TRUE,6,draw,draw
cC7uOatR,TRUE,35,resign,white
jFPvzYT3,TRUE,18,resign,black
O9OyHawW,FALSE,87,resign,white
fQJtqVJL,TRUE,63,resign,white
PfdsfTbK,FALSE,51,mate,white
lkTEFLBW,TRUE,66,resign,black
la9On8ts,TRUE,157,mate,white
xD4BHEFm,TRUE,35,resign,white
zfP8G5oC,TRUE,71,resign,white
b9omPGYk,TRUE,113,resign,white
b44uCNTN,TRUE,9,mate,white
BdIezB0A,TRUE,26,resign,black
j3rp8tGX,TRUE,33,mate,white
wP21dJIn,TRUE,50,mate,black
HOfbhY3r,TRUE,39,mate,white
sqRiBJRW,TRUE,30,resign,black
wo8bteIK,TRUE,39,mate,white
CXuV6G1M,TRUE,89,resign,white
qXhFL6ZJ,TRUE,23,mate,white
zQb9iQis,FALSE,65,resign,white
ExBGEEgY,TRUE,67,resign,black
yEjbQYQA,TRUE,18,resign,white
dahhVZOF,TRUE,53,outoftime,white
RC5SyNNJ,FALSE,51,outoftime,white
dUvHyHgs,FALSE,47,mate,white
IqB4wiEU,FALSE,30,resign,white
gc0wrZqA,FALSE,49,resign,black
yZwvNSmX,FALSE,2,resign,white
P14JYgF9,FALSE,3,resign,black
XsbEuihN,FALSE,39,resign,white
ULuBC0Un,FALSE,38,resign,black
5Vr0mXnf,FALSE,94,mate,black
KyfAqJl3,FALSE,94,resign,black
XyipO93f,FALSE,9,resign,white
BYhwzXGh,FALSE,30,mate,black
pUgP3D3w,FALSE,19,mate,white
yajeysYN,FALSE,13,outoftime,white
R7Z1aFZM,FALSE,33,outoftime,white
KgAxVHBG,FALSE,81,mate,white
QrnjLjKH,FALSE,28,mate,black
7wl2KdGe,FALSE,56,outoftime,black
NmVwEdw4,FALSE,69,resign,white
hTsBJWOA,FALSE,86,mate,black
P4Z4fzA0,FALSE,31,mate,white
TL7gCJD3,TRUE,55,resign,white
AAwOojzE,TRUE,20,resign,black
XlxPIU9I,TRUE,26,resign,black
WUj6jq2F,TRUE,101,draw,draw
XvGtFLEG,FALSE,17,resign,white
wuEqfTPw,FALSE,40,resign,black
e11piBc9,FALSE,67,mate,white
E5flyYYi,FALSE,17,draw,draw
ezKFq0Gs,FALSE,127,draw,draw
tkTROuMp,FALSE,102,resign,black
1HKcLthn,FALSE,78,resign,black
XK9X6uJy,TRUE,48,resign,black
Z8N15NEr,FALSE,24,mate,black
sIFGXZdZ,FALSE,92,resign,black
RPrRNcBS,TRUE,68,resign,black
3Dj4JtD0,TRUE,38,resign,black
wIJnQ2VB,TRUE,53,resign,white
n1mTPFX4,FALSE,141,resign,white
932yizRq,FALSE,43,mate,white
TiHCvKyG,FALSE,50,resign,black
fQm0Iu8C,TRUE,71,resign,white
VjXKvmrF,FALSE,26,resign,black
ahgnxcvN,FALSE,52,resign,black
ZcxLZ1E1,TRUE,150,mate,black
JEoVOSJB,TRUE,20,resign,black
bdYAOw94,TRUE,26,resign,black
jN0XQFbk,TRUE,87,resign,white
nuyGwJDZ,TRUE,77,mate,white
sYD0dnmw,TRUE,50,resign,black
1xR5m5BF,TRUE,21,mate,white
txO1Wkqq,TRUE,57,resign,white
MVIAqnvk,TRUE,47,resign,white
ndMaWbrR,TRUE,105,draw,draw
yOC2d8Mq,TRUE,85,resign,white
c1wwwjwh,TRUE,97,draw,draw
SS47qZDp,TRUE,62,mate,black
UnsR6Qcz,TRUE,36,resign,black
IxK3oYQN,TRUE,28,resign,black
y3RkwWwg,TRUE,43,mate,white
BwjHREbl,TRUE,63,resign,black
hkG6G65F,TRUE,22,resign,black
TMQYF9q7,TRUE,57,resign,black
DhUG7VKO,FALSE,67,resign,white
E3vUrIpP,FALSE,51,resign,white
yNTbnBGs,FALSE,94,resign,black
UQyVvcow,FALSE,35,resign,white
25s8Jqfj,FALSE,62,resign,black
R4nwol9S,FALSE,11,resign,white
2kHqS7aw,FALSE,57,resign,white
ATs5QKCg,FALSE,146,resign,black
WBdUdDBF,FALSE,79,resign,white
VTHiXW8U,FALSE,98,draw,draw
PGuhUXEo,TRUE,23,resign,white
Nf7KcBkH,FALSE,46,resign,black
3lKkdMnw,TRUE,14,resign,white
e22lAbXv,TRUE,29,draw,draw
gZ9e51VE,TRUE,9,resign,white
gZzvkRxc,TRUE,58,resign,black
csh3IqLB,TRUE,54,mate,black
mIF3Zc9B,TRUE,27,resign,white
96vGoqIJ,TRUE,53,resign,black
Irrsj6Bs,TRUE,42,mate,black
dAjWcZtr,TRUE,25,resign,white
f1tDsQ4m,TRUE,28,mate,black
QsRQzVzF,TRUE,131,mate,white
guRhqi9D,TRUE,30,resign,white
YCcBzhg1,TRUE,35,resign,black
CzXdrckT,TRUE,16,resign,black
grEbBmG5,TRUE,42,mate,black
tLSOm1m2,FALSE,46,resign,black
3ysSReoe,TRUE,3,resign,white
UvSWeqFE,TRUE,39,resign,black
hxKBvkBd,FALSE,35,resign,black
ointHIJM,FALSE,33,resign,black
SRvOKSur,FALSE,119,mate,white
jQSWtcmG,FALSE,37,mate,white
7rJxm00z,FALSE,53,mate,white
rJLy38ej,FALSE,42,mate,black
aUXdrveh,FALSE,95,outoftime,white
DSAQT80n,FALSE,81,resign,white
OVF5qbNT,FALSE,22,resign,white
ugSBko4h,TRUE,140,outoftime,draw
IyJH0dwA,TRUE,142,mate,black
ILYohlgX,TRUE,39,mate,white
pNu4BXfj,TRUE,48,resign,black
Sf6NjBEs,TRUE,96,mate,black
OCVDIC6i,TRUE,112,mate,black
2LYR9SEP,TRUE,86,outoftime,black
7jCyf7ap,TRUE,71,resign,white
krF9Dz1b,TRUE,71,resign,white
pKnZiFpW,TRUE,94,resign,black
Grubcd0I,TRUE,61,resign,white
rBEQ3gqc,TRUE,35,resign,white
eUEzsSNF,TRUE,68,mate,black
YNUaWz9u,TRUE,55,mate,white
3YGKZ2Wq,TRUE,147,mate,white
MzwM3FTF,TRUE,104,mate,black
fehuaLTD,TRUE,2,outoftime,black
gMbAO5xt,TRUE,33,resign,white
jElEAAJd,TRUE,35,resign,white
rcD4rwDM,TRUE,29,resign,white
RAwMzivk,TRUE,85,resign,white
Fy3ZExXm,TRUE,26,mate,black
NeBG92UZ,TRUE,24,resign,white
NujCv5Fy,TRUE,47,mate,white
StouvJGZ,TRUE,41,resign,black
uQHyjdyB,TRUE,15,mate,white
noNiTGVe,TRUE,98,outoftime,black
qhDWmINz,TRUE,54,mate,black
URDWopKS,TRUE,43,resign,white
rwAMUWmx,TRUE,11,mate,white
O3nsRoGI,TRUE,78,resign,black
LrlglwFj,TRUE,13,mate,white
49ssxBlA,TRUE,63,mate,white
uxB4EezK,TRUE,9,resign,white
tpAQVFdP,TRUE,99,resign,black
xp2ZOhBQ,TRUE,65,mate,white
L18MX1x3,TRUE,48,outoftime,black
uRX6iICZ,TRUE,71,outoftime,white
K0lbKqYt,TRUE,38,mate,black
NscsBm2s,TRUE,47,mate,white
qNSNQJ8c,TRUE,38,resign,black
FJTeB0gx,TRUE,60,mate,black
yNzi557Z,TRUE,97,mate,white
TFw8FHCY,TRUE,48,resign,black
ZyjHdUGk,TRUE,36,mate,black
KFLvkNhL,TRUE,94,mate,black
IeGpHu1q,TRUE,136,mate,black
94JCPpaL,TRUE,60,mate,black
Ac6CB7hz,TRUE,44,mate,black
8qYTysFk,TRUE,44,mate,black
Q3VXvZTS,TRUE,150,mate,black
rTiytsQN,TRUE,96,mate,black
Px2xyl4d,TRUE,30,outoftime,black
Iwow2Y64,TRUE,34,resign,black
G4k1jK69,TRUE,56,mate,black
ShGLDecv,TRUE,75,resign,white
6WUAPwNb,TRUE,52,resign,white
QNc6GrSl,TRUE,21,resign,white
ukFFxi1H,TRUE,65,resign,white
AT83WBD9,TRUE,53,mate,white
YzrWlckd,TRUE,49,mate,white
NezbKvl7,TRUE,40,resign,black
qloW1jcG,TRUE,37,mate,white
AmudwqU7,TRUE,42,mate,black
D1SkxJzy,TRUE,31,resign,white
3dn1h2k9,TRUE,11,resign,white
Pky8l3Lt,TRUE,11,resign,white
dKW27o1C,TRUE,49,resign,white
ytR8qwlM,TRUE,72,resign,black
5OGbiIWT,TRUE,85,resign,white
cD38oLH2,TRUE,58,resign,black
Jb7C1x9e,TRUE,80,resign,white
J3XT3dpb,TRUE,61,mate,white
7Z4DZf68,FALSE,5,resign,white
b9SIcVDM,FALSE,7,resign,white
83vhI5GR,FALSE,33,resign,black
WX24MyQf,TRUE,64,resign,white
Ix0jkl7X,TRUE,26,mate,black
JAl8hjBY,TRUE,51,resign,black
CLaooF3B,TRUE,41,resign,white
T1f6mLqd,TRUE,48,resign,white
70hnZwbO,TRUE,20,resign,white
wafu9DiL,TRUE,25,resign,white
JKW6wGZD,TRUE,20,outoftime,black
maXrGBcM,TRUE,11,outoftime,white
ZmdFmvG1,TRUE,63,resign,white
ZTunC5qi,TRUE,19,draw,draw
7f0UNNfx,TRUE,21,resign,white
i3BbZKFC,TRUE,134,mate,black
5m7qBD0O,TRUE,129,mate,white
Lf44SpwN,TRUE,39,resign,white
MwpYMt51,TRUE,33,resign,black
0pq6PAVb,FALSE,22,mate,black
4KH8rIMd,TRUE,60,mate,black
qsQPUc4I,TRUE,87,resign,white
MydazshY,TRUE,62,resign,black
6Q01zumr,TRUE,22,resign,black
HzPsRrmq,FALSE,12,resign,white
nSg23nTR,FALSE,41,resign,white
pTxlu2iZ,TRUE,40,outoftime,black
7TYQGZCJ,TRUE,71,resign,white
81tgo3Tu,TRUE,107,resign,black
CuVZiqJM,TRUE,41,mate,white
7JK0UUgx,TRUE,37,resign,white
ENRHyFN9,TRUE,23,resign,white
j5PBrN19,TRUE,30,resign,black
Z1M9z44Z,TRUE,1,resign,white
9Jgd3ECw,TRUE,51,mate,white
5PbDSOM0,TRUE,47,resign,black
HnQZi0ZS,TRUE,73,mate,white
BaHl4cje,TRUE,154,outoftime,black
4aiuVq2x,TRUE,40,mate,black
gPohywvO,TRUE,41,mate,white
Gidrnr39,TRUE,45,resign,white
CDpqekF1,TRUE,51,mate,white
jcmtMyaa,TRUE,146,outoftime,black
q30DTIqH,TRUE,76,resign,black
FrB4SBij,TRUE,144,resign,black
wVVdMaCu,TRUE,43,resign,black
PGQkBFHm,TRUE,70,mate,black
kPkQGuG3,TRUE,45,resign,white
2N11Zoiq,TRUE,89,mate,white
TLwto2yK,TRUE,70,resign,black
mZjuXev2,TRUE,29,resign,white
P1pJekpv,TRUE,71,resign,white
nc2iXoqQ,TRUE,24,resign,black
YeANMECT,TRUE,29,resign,black
x6Di4GBX,TRUE,57,resign,white
XpVVbDCV,TRUE,76,resign,black
iL5gfkLi,TRUE,20,resign,white
ZG8j22te,TRUE,39,mate,white
roan7WHy,TRUE,118,mate,black
37cIabzi,TRUE,71,resign,black
2SOMFlxB,TRUE,57,mate,white
0Znhw50H,TRUE,41,resign,white
MQGTeemm,TRUE,48,resign,black
uRFTxnq6,TRUE,63,mate,white
